SW2,ElevRaw,waterStage,flowm3s
2023-01-21 05:00:00,146.09304980606257,149.49304980606257,31.241924827145773
2023-01-21 06:00:00,146.0721080803212,149.4721080803212,30.235144630566154
2023-01-21 07:00:00,146.068232053122,149.468232053122,30.026147629956604
2023-01-21 08:00:00,146.07018011205358,149.47018011205358,30.131107050963482
2023-01-21 09:00:00,146.0522481483192,149.4522481483192,29.171131160012123
2023-01-21 10:00:00,146.0276942095174,149.4276942095174,27.94649786862731
2023-01-21 11:00:00,146.0584842208504,149.4584842208504,29.503400179312397
2023-01-21 12:00:00,146.01632206445498,149.416322064455,27.360308888862416
2023-01-21 13:00:00,146.02805979472956,149.42805979472956,27.96543375576709
2023-01-21 14:00:00,145.98021750233815,149.38021750233816,25.592231032575988
2023-01-21 15:00:00,145.99408742300713,149.39408742300714,26.285982411986932
2023-01-21 16:00:00,146.00023525527874,149.40023525527874,26.540550960180536
2023-01-21 17:00:00,145.9975270376851,149.3975270376851,26.403639292385623
2023-01-21 18:00:00,145.97275900141952,149.37275900141952,25.222589743300723
2023-01-21 19:00:00,145.95743114648192,149.35743114648193,24.52907813816878
2023-01-21 20:00:00,145.9519810898169,149.35198108981692,24.26552250194093
2023-01-21 21:00:00,145.9613229288883,149.3613229288883,24.718046094904313
2023-01-21 22:00:00,145.9247846319637,149.3247846319637,23.08413918868733
2023-01-21 23:00:00,145.92002858209847,149.32002858209847,22.863292069579835
2023-01-22 00:00:00,145.91492258889826,149.31492258889827,22.682117335389314
2023-01-22 01:00:00,145.91082835543847,149.31082835543847,22.494826199679338
2023-01-22 02:00:00,145.90070415597765,149.30070415597766,22.034519829948813
2023-01-22 03:00:00,145.89101380465462,149.29101380465463,22.366216370555673
2023-01-22 04:00:00,145.8824994805308,149.28249948053082,21.972865400392703
2023-01-22 05:00:00,145.8769874941304,149.2769874941304,21.719767334726043
2023-01-22 06:00:00,145.8469213422682,149.2469213422682,20.36077186505954
2023-01-22 07:00:00,145.84244109294218,149.2424410929422,20.161405288251533
2023-01-22 08:00:00,145.85771312467458,149.25771312467458,20.84435076581579
2023-01-22 09:00:00,145.85529902721078,149.25529902721078,20.73576434506492
2023-01-22 10:00:00,145.83050302267756,149.23050302267757,19.634181346421478
2023-01-22 11:00:00,145.84172277335153,149.24172277335154,20.12951701383561
2023-01-22 12:00:00,145.82642477108496,149.22642477108496,19.4554127484934
